Reference,Zenon,World Cat,Zotero,Findspot,Geonames ,Pleiades,Lat,Long,ARCH coin type,Mint,Nomisma mint ID ,Mint uncertain?,Mint Lat,Mint Long,Mint 2 Nomisma ID,Authority,Find Region,Metal,Site type,Getty vocabulary 1,Getty vocabulary 2,Production From Date,Production To Date
,nmo:hasReferenceWork,nmo:hasReferenceWork,nmo:hasReferenceWork,nmo:hasFindspot,nmo:hasFindspot,nmo:hasFindspot,,,nmo:TypeSeriesItem,nmo:hasMint,nmo:hasMint,,,,nmo:hasMint,nmo:hasAuthority,nmo:hasFindspot,nmo:hasMaterial,,,,nmo:hasStartDate,nmo:hasEndDate
Grasso (2008) no. 42,https://zenon.dainst.org/Record/000799993,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/UWRZAK5S/library,Cyme Aeolis,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,,Pergamum,http://nomisma.org/id/pergamum,,39.116667,27.183333,,,Aeolis,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,200,133
Grasso (2008) no. 43,https://zenon.dainst.org/Record/000799993,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/UWRZAK5S/library,Cyme Aeolis,,https://pleiades.stoa.org/places/550506,38.76019282,26.93831936,,Cyme Aeolis,https://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Aeolis,http://nomisma.org/id/ae,Sanctuary,http://vocab.getty.edu/aat/300391482,,,
Demirtas (2014) no. 1,https://zenon.dainst.org/Record/001397296,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/HRDF3B35/library,Smyrna,,https://pleiades.stoa.org/places/550893,38.41719605,27.141387,,Cyme Aeolis,https://nomisma.org/id/cyme_aeolis,,38.761848,26.942154,,,Ionia,http://nomisma.org/id/ae,Agora,http://vocab.getty.edu/aat/300008074,,350,250
Demirtas (2014) no. 1,https://zenon.dainst.org/Record/001397296,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/HRDF3B35/library,Smyrna,,https://pleiades.stoa.org/places/550893,38.41719605,27.141387,,Smyrna,http://nomisma.org/id/smyrna,,38.423889,27.142778,,,Ionia,http://nomisma.org/id/ae,Agora,http://vocab.getty.edu/aat/300008074,,90,50
Bilgin and Lenger (2019),https://zenon.dainst.org/Record/001582416,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/IBM9C275/library,Mount Nif (Olympus),https://www.geonames.org/6686887/kemalpasa-dagi.html,,38.36038,27.36912,https://numismatics.org/pella/id/price.2550,Sardis,https://nomisma.org/id/sardes,,38.488314,28.040286,,,Ionia,http://nomisma.org/id/ar,Necropolis,http://vocab.getty.edu/aat/300005907,,334,323
Köker (2020) no. 1,https://zenon.dainst.org/Record/002000413,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/JX6KVUET/library,Sillyum,,https://pleiades.stoa.org/places/639109,36.99117704,30.98700044,https://numismatics.org/sco/id/sc.1.657,Sardis,https://nomisma.org/id/sardes,,38.488314,28.040286,,https://nomisma.org/id/seleucus_ii,Pamphylia,http://nomisma.org/id/ae,Surface,,,246,242
Köker (2020) no. 2,https://zenon.dainst.org/Record/002000413,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/JX6KVUET/library,Sillyum,,https://pleiades.stoa.org/places/639109,36.99117704,30.98700044,https://greekcoinage.org/iris/id/sillyum_bmc_1,Sillyum,http://nomisma.org/id/sillyum,,36.990721,30.98638,,,Pamphylia,http://nomisma.org/id/ae,,,,300,200
Köker (2020) no. 3,https://zenon.dainst.org/Record/002000413,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/JX6KVUET/library,Sillyum,,https://pleiades.stoa.org/places/639109,36.99117704,30.98700044,https://greekcoinage.org/iris/id/sillyum_bmc_1,Sillyum,http://nomisma.org/id/sillyum,,36.990721,30.98638,,,Pamphylia,http://nomisma.org/id/ae,,,,300,200
Köker (2020) no. 4,https://zenon.dainst.org/Record/002000413,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/JX6KVUET/library,Sillyum,,https://pleiades.stoa.org/places/639109,36.99117704,30.98700044,https://greekcoinage.org/iris/id/sillyum_bmc_1,Sillyum,http://nomisma.org/id/sillyum,,36.990721,30.98638,,,Pamphylia,http://nomisma.org/id/ae,,,,300,200
Köker (2020) no. 5,https://zenon.dainst.org/Record/002000413,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/JX6KVUET/library,Sillyum,,https://pleiades.stoa.org/places/639109,36.99117704,30.98700044,https://greekcoinage.org/iris/id/sillyum_bmc_1,Sillyum,http://nomisma.org/id/sillyum,,36.990721,30.98638,,,Pamphylia,http://nomisma.org/id/ae,,,,300,200
Köker (2020) no. 6,https://zenon.dainst.org/Record/002000413,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/JX6KVUET/library,Sillyum,,https://pleiades.stoa.org/places/639109,36.99117704,30.98700044,https://greekcoinage.org/iris/id/sillyum_sng_copenhagen_437,Sillyum,http://nomisma.org/id/sillyum,,36.990721,30.98638,,,Pamphylia,http://nomisma.org/id/ae,,,,300,100
Köker (2020) no. 7,https://zenon.dainst.org/Record/002000413,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/JX6KVUET/library,Sillyum,,https://pleiades.stoa.org/places/639109,36.99117704,30.98700044,https://greekcoinage.org/iris/id/sillyum_sng_copenhagen_437,Sillyum,http://nomisma.org/id/sillyum,,36.990721,30.98638,,,Pamphylia,http://nomisma.org/id/ae,,,,300,100
Köker (2020) no. 8,https://zenon.dainst.org/Record/002000413,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/JX6KVUET/library,Sillyum,,https://pleiades.stoa.org/places/639109,36.99117704,30.98700044,https://greekcoinage.org/iris/id/sillyum_sng_copenhagen_437,Sillyum,http://nomisma.org/id/sillyum,,36.990721,30.98638,,,Pamphylia,http://nomisma.org/id/ae,,,,300,100
Köker (2020) no. 9,https://zenon.dainst.org/Record/002000413,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/JX6KVUET/library,Sillyum,,https://pleiades.stoa.org/places/639109,36.99117704,30.98700044,https://greekcoinage.org/iris/id/sillyum_sng_copenhagen_437,Sillyum,http://nomisma.org/id/sillyum,,36.990721,30.98638,,,Pamphylia,http://nomisma.org/id/ae,,,,300,100
Köker (2020) no. 10,https://zenon.dainst.org/Record/002000413,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/JX6KVUET/library,Sillyum,,https://pleiades.stoa.org/places/639109,36.99117704,30.98700044,,Sillyum,http://nomisma.org/id/sillyum,,36.990721,30.98638,,,Pamphylia,http://nomisma.org/id/ae,,,,300,200
Köker (2020) no. 11,https://zenon.dainst.org/Record/002000413,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/JX6KVUET/library,Sillyum,,https://pleiades.stoa.org/places/639109,36.99117704,30.98700044,https://greekcoinage.org/iris/id/sillyum_bmc_1,Sillyum,http://nomisma.org/id/sillyum,,36.990721,30.98638,,,Pamphylia,http://nomisma.org/id/ae,,,,300,200
Köker (2020) no. 12,https://zenon.dainst.org/Record/002000413,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/JX6KVUET/library,Sillyum,,https://pleiades.stoa.org/places/639109,36.99117704,30.98700044,https://greekcoinage.org/iris/id/termessus_major_bmc_3-16,Termessus Major,http://nomisma.org/id/termessus_major,,36.982469,30.464189,,,Pamphylia,http://nomisma.org/id/ae,,,,71,36
Köker (2020) no. 13,https://zenon.dainst.org/Record/002000413,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/JX6KVUET/library,Sillyum,,https://pleiades.stoa.org/places/639109,36.99117704,30.98700044,,,,TRUE,,,,,Pamphylia,http://nomisma.org/id/ae,,,,,
Köker (2020) no. 14,https://zenon.dainst.org/Record/002000413,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/JX6KVUET/library,Sillyum,,https://pleiades.stoa.org/places/639109,36.99117704,30.98700044,,,,TRUE,,,,,Pamphylia,http://nomisma.org/id/ae,,,,,
Köker (2020) no. 15,https://zenon.dainst.org/Record/002000413,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/JX6KVUET/library,Sillyum,,https://pleiades.stoa.org/places/639109,36.99117704,30.98700044,,,,TRUE,,,,,Pamphylia,http://nomisma.org/id/ae,,,,,
Köker (2020) no. 16,https://zenon.dainst.org/Record/002000413,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/JX6KVUET/library,Sillyum,,https://pleiades.stoa.org/places/639109,36.99117704,30.98700044,,,,TRUE,,,,,Pamphylia,http://nomisma.org/id/ae,,,,,
Köker (2020) no. 17,https://zenon.dainst.org/Record/002000413,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/JX6KVUET/library,Sillyum,,https://pleiades.stoa.org/places/639109,36.99117704,30.98700044,,,,TRUE,,,,,Pamphylia,http://nomisma.org/id/ae,,,,,
Köker (2020) no. 18,https://zenon.dainst.org/Record/002000413,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/JX6KVUET/library,Sillyum,,https://pleiades.stoa.org/places/639109,36.99117704,30.98700044,,,,TRUE,,,,,Pamphylia,http://nomisma.org/id/ae,,,,,
Köker (2020) no. 19,https://zenon.dainst.org/Record/002000413,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/JX6KVUET/library,Sillyum,,https://pleiades.stoa.org/places/639109,36.99117704,30.98700044,,,,TRUE,,,,,Pamphylia,http://nomisma.org/id/ae,,,,,
Köker (2020) no. 20,https://zenon.dainst.org/Record/002000413,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/JX6KVUET/library,Sillyum,,https://pleiades.stoa.org/places/639109,36.99117704,30.98700044,,,,TRUE,,,,,Pamphylia,http://nomisma.org/id/ae,,,,,
Köker Aizanoi (2016) p. 282 Pergamum,https://zenon.dainst.org/Record/001501283,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/4X8VZE4S/library,Aezanis,,https://pleiades.stoa.org/places/609292,39.201251,29.609445,,Pergamum,http://nomisma.org/id/pergamum,,39.116667,27.183333,,,Phrygia,http://nomisma.org/id/ae,Necropolis,http://vocab.getty.edu/aat/300005907,,200,133
Köker Aizanoi (2016) p. 282 Unidentified,https://zenon.dainst.org/Record/001501283,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/4X8VZE4S/library,Aezanis,,https://pleiades.stoa.org/places/609292,39.201251,29.609445,,,,TRUE,,,,,Phrygia,http://nomisma.org/id/ae,Necropolis,http://vocab.getty.edu/aat/300005907,,,
Köker Çiledir Höyük (2016) no. 1,,https://search.worldcat.org/title/1366448260?oclcNum=1366448260,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/U2QWF9EX/library,Çiledir Höyük,https://www.geonames.org/305268/kuetahya.html,,39.42417,29.98333,https://greekcoinage.org/iris/id/epicteteis_bmc_6-9,Aezanis,https://nomisma.org/id/aezanis,,39.197142,29.617577,,,Phrygia,http://nomisma.org/id/ae,,,,133,50
Köker Çiledir Höyük (2016) no. 2,,https://search.worldcat.org/title/1366448260?oclcNum=1366448260,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/U2QWF9EX/library,Çiledir Höyük,https://www.geonames.org/305268/kuetahya.html,,39.42417,29.98333,https://greekcoinage.org/iris/id/epicteteis_bmc_6-9,,,TRUE,,,,,Phrygia,http://nomisma.org/id/ae,,,,,
Ünal Tabae (2009) p. 140,https://zenon.dainst.org/Record/000107187,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/Q2IIWHEJ/library,Tabae,,https://pleiades.stoa.org/places/639125,37.442628,28.856503,https://greekcoinage.org/iris/id/tabae_robert_1954_w,Tabae,https://nomisma.org/id/tabae,,37.439167,28.845278,,,Caria,http://nomisma.org/id/ae,,,,100,30
Ünal Tabae (2009) p. 140,https://zenon.dainst.org/Record/000107187,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/Q2IIWHEJ/library,Tabae,,https://pleiades.stoa.org/places/639125,37.442628,28.856503,https://greekcoinage.org/iris/id/tabae_robert_1954_w,Tabae,https://nomisma.org/id/tabae,,37.439167,28.845278,,,Caria,http://nomisma.org/id/ae,,,,100,30
Ünal Tabae (2009) p. 141,https://zenon.dainst.org/Record/000107187,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/Q2IIWHEJ/library,Tabae,,https://pleiades.stoa.org/places/639125,37.442628,28.856503,https://greekcoinage.org/iris/id/tabae_robert_1954_w,Tabae,https://nomisma.org/id/tabae,,37.439167,28.845278,,,Caria,http://nomisma.org/id/ae,,,,100,30
Schindel (2023) no. 1,https://zenon.dainst.org/Record/003038639,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/R7RH7875/library,Ephesus,,https://pleiades.stoa.org/places/599612,37.9407625,27.340307,https://greekcoinage.org/iris/id/ephesus_kinns_holt_2023.vi.ae.xxx,Ephesus,http://nomisma.org/id/ephesus,,37.939722,27.340833,,,Ionia,http://nomisma.org/id/ae,Theatre palace complex,http://vocab.getty.edu/aat/300007117,http://vocab.getty.edu/aat/300417317,133,30
